latitude,longitude,depth,mag,magType,gap,rms,net,horizontalError,depthError,magError,magNst,locationSource,magSource,aX,aY,aZ,gX,gY,gZ,type
33.2948333,-116.74,0.0,0.1,4,0.0,0.0,2,0.23,0.56,0.14,26.0,2,2,-684,-1596,-17340,-3328,82,254,3
61.9324,-154.0464,0.0,0.1,4,0.0,0.0,0,0.0,0.3,0.0,0.0,0,0,-672,-1436,-16972,-3328,63,278,3
19.19533333,-155.3821667,0.0,0.1,4,0.0,0.0,3,0.4,0.5,0.125424755,31.0,3,4,-740,-1280,-17164,-3312,57,250,3
45.42016667,-112.0988333,0.0,0.1,4,0.0,0.0,4,0.4,31.61,0.221023631,5.0,4,5,-616,-1364,-17024,-3312,61,244,3
45.42333333,-112.0986667,0.0,0.1,4,0.0,0.0,4,0.36,5.68,0.195991375,3.0,4,5,-648,-1368,-17288,-3328,49,260,3
38.8353333,-122.8063333,0.0,0.1,2,0.0,0.0,5,0.31,0.62,0.148,11.0,5,6,-680,-1404,-17128,-3280,50,228,3
33.1358333,-116.6358333,0.0,0.1,4,0.0,0.0,2,0.46,0.77,0.126,4.0,2,2,-656,-1324,-17132,-3312,75,272,3
56.84866667,-158.1085,0.0,0.1,4,0.0,0.0,1,2.16,4.14,0.086279862,6.0,1,1,-764,-1308,-17112,-3328,63,286,3
53.86683333,-166.5485,0.0,0.1,4,0.0,0.0,1,0.46,0.8,0.227742649,6.0,1,1,-680,-1444,-17404,-3296,67,273,3
52.5098,-169.1509,0.0,0.1,4,0.0,0.0,0,0.0,3.0,0.0,0.0,0,0,-616,-1512,-17276,-3312,79,267,3
17.9605,-66.94533333,0.0,0.1,2,0.0,0.0,9,2.04,2.02,0.067653938,3.0,9,10,-692,-1444,-17388,-3296,83,292,3
59.9055,-151.5956,0.0,0.1,4,0.0,0.0,0,0.0,0.5,0.0,0.0,0,0,-624,-1476,-17300,-3296,89,261,3
62.8445,-150.9013,0.0,0.1,4,0.0,0.0,0,0.0,0.4,0.0,0.0,0,0,-732,-1480,-17200,-3344,88,223,3
32.7048333,-115.5406667,0.0,0.1,4,0.0,0.0,2,0.69,0.57,0.246,12.0,2,2,-492,-1392,-16988,-3328,47,217,3
19.50466728,-155.2918396,0.0,0.1,2,0.0,0.0,3,0.35,0.839999974,1.49000001,13.0,3,4,-680,-1440,-17172,-3296,70,259,3
60.0724,-152.6423,0.0,0.1,4,0.0,0.0,0,0.0,0.5,0.0,0.0,0,0,-764,-1484,-17352,-3296,73,273,3
37.4195,-121.7735,0.0,0.1,2,0.0,0.0,5,0.16,0.4,0.175,27.0,5,6,-752,-1320,-17244,-3344,53,290,3
32.6945,-115.5335,0.0,0.1,4,0.0,0.0,2,0.49,1.37,0.201,22.0,2,2,-672,-1256,-17116,-3296,30,295,3
32.713,-115.5481667,0.0,0.1,4,0.0,0.0,2,0.39,0.63,0.233,12.0,2,2,-652,-1248,-17204,-3296,71,244,3
32.8321667,-115.6061667,0.0,0.1,4,0.0,0.0,2,0.43,0.74,0.107,9.0,2,2,-632,-1544,-17316,-3312,78,275,3
60.4403,-151.0038,0.0,0.1,4,0.0,0.0,0,0.0,1.5,0.0,0.0,0,0,-676,-1492,-17364,-3328,75,364,3
37.1706,-115.2064,0.0,0.1,4,0.0,0.0,7,0.0,0.0,0.34,20.0,7,8,-620,-1452,-17260,-3296,63,242,3
33.597,-116.8161667,0.0,0.1,4,0.0,0.0,2,0.25,0.45,0.158,23.0,2,2,-660,-1372,-17244,-3296,83,259,3
36.25066667,-89.4495,0.0,0.1,2,0.0,0.0,6,0.23,0.53,0.076258717,11.0,6,7,-684,-1564,-17244,-3312,79,284,3
32.7133333,-115.5443333,0.0,0.1,4,0.0,0.0,2,0.33,0.55,0.221,25.0,2,2,-788,-1476,-17276,-3296,112,247,3
38.7738333,-122.724,0.0,0.1,2,0.0,0.0,5,0.24,0.68,0.267,7.0,5,6,-732,-1412,-17284,-3280,58,285,3
38.7743333,-122.7223333,0.0,0.1,2,0.0,0.0,5,0.24,0.24,0.425,4.0,5,6,-688,-1448,-17208,-3296,55,268,3
59.9728,-149.2308,0.0,0.1,4,0.0,0.0,0,0.0,0.2,0.0,0.0,0,0,-628,-1480,-17372,-3264,66,308,3
41.1998333,-111.5806667,0.0,0.1,2,0.0,0.0,13,0.57,1.8,0.484,6.0,13,14,-652,-1432,-17176,-3312,53,273,3
59.7907,-141.4261,0.0,0.1,4,0.0,0.0,0,0.0,0.2,0.0,0.0,0,0,-668,-1476,-17132,-3328,39,287,3
37.4185,-121.774,0.0,0.1,2,0.0,0.0,5,0.14,0.33,0.254,44.0,5,6,-604,-1384,-17104,-3328,69,252,3
32.11578369,-102.1857136,0.0,0.1,4,0.0,0.0,11,0.483821461,0.833673365,0.2,16.0,11,12,-656,-1464,-17168,-3344,63,288,3
34.7055,-120.2793333,0.0,0.1,4,0.0,0.0,2,0.27,0.48,0.115,8.0,2,2,-648,-1476,-17256,-3312,55,249,3
35.8876667,-117.6845,0.0,0.1,4,0.0,0.0,2,0.34,0.5,0.119,7.0,2,2,-588,-1280,-17264,-3328,59,256,3
56.9153,-158.1143,0.0,0.1,4,0.0,0.0,0,0.0,0.3,0.0,0.0,0,0,-680,-1368,-17096,-3328,50,261,3
35.538,-117.4615,0.0,0.1,4,0.0,0.0,2,0.26,0.96,0.113,10.0,2,2,-688,-1404,-17320,-3328,54,282,3
17.97916667,-66.83366667,0.0,0.1,2,0.0,0.0,9,1.15,0.97,0.23403873,4.0,9,10,-624,-1332,-17104,-3312,42,239,3
-56.2996,-27.0795,0.0,0.1,0,0.0,0.0,12,13.37,6.083,0.189,8.0,12,13,-588,-1380,-17312,-3328,38,278,3
60.03883333,-153.0661667,0.0,0.1,4,0.0,0.0,1,0.27,2.05,0.282524728,5.0,1,1,-716,-1564,-17080,-3296,92,246,3
-61.6857,160.6479,0.0,0.1,0,0.0,0.0,12,15.24,1.893,0.157,12.0,12,13,-636,-1400,-17176,-3312,73,282,3
51.6055,178.6668,0.0,0.1,4,0.0,0.0,12,18.14,16.512,0.085,18.0,12,13,-580,-1392,-17180,-3280,71,286,3
33.3476667,-116.2278333,0.0,0.1,4,0.0,0.0,2,0.16,0.36,0.176,30.0,2,2,-552,-1316,-17188,-3328,58,283,3
66.1714,-140.8883,0.0,0.1,4,0.0,0.0,0,0.0,0.5,0.0,0.0,0,0,-740,-1432,-17024,-3296,54,262,3
36.406,-89.47366667,0.0,0.1,2,0.0,0.0,6,0.14,0.39,0.119231673,34.0,6,7,-732,-1392,-17356,-3328,76,271,3
32.6775,-115.5156667,0.0,0.1,4,0.0,0.0,2,0.38,0.99,0.198,13.0,2,2,-584,-1324,-17196,-3344,46,278,3
56.914,-158.1768333,0.0,0.1,4,0.0,0.0,1,2.61,3.92,0.124501897,6.0,1,1,-548,-1304,-17108,-3296,12,260,3
-21.7418,174.0973,0.0,0.1,0,0.0,0.0,12,7.16,1.929,0.139,15.0,12,13,-696,-1392,-17292,-3296,53,302,3
61.7098,-149.6817,0.0,0.1,4,0.0,0.0,0,0.0,0.4,0.0,0.0,0,0,-612,-1472,-17404,-3344,60,319,3
53.8758,-163.5875,0.0,0.1,4,0.0,0.0,0,0.0,1.4,0.0,0.0,0,0,-656,-1360,-17156,-3344,78,255,3
32.704,-115.542,0.0,0.1,4,0.0,0.0,2,0.49,0.64,0.273,16.0,2,2,-580,-1484,-17140,-3296,79,248,3
53.90216667,-166.9555,0.0,0.1,4,0.0,0.0,1,1.02,0.95,0.240348314,6.0,1,1,-636,-1464,-17348,-3296,73,287,3
19.1345005,-155.468338,0.0,0.1,2,0.0,0.0,3,0.77,1.0,0.949999988,8.0,3,4,-828,-1380,-17360,-3312,69,258,3
17.96183333,-66.86883333,0.0,0.1,2,0.0,0.0,9,1.35,0.58,0.099790096,4.0,9,10,-636,-1228,-17128,-3344,35,259,3
51.5194,-178.363,0.0,0.1,4,0.0,0.0,12,4.12,14.869,0.081,20.0,12,13,-660,-1356,-17152,-3328,77,249,3
32.7021667,-115.5371667,0.0,0.1,4,0.0,0.0,2,0.3,0.6,0.19,14.0,2,2,-632,-1468,-17312,-3328,74,263,3
58.1635,-155.3233333,0.0,0.1,4,0.0,0.0,1,0.47,1.74,0.248740877,6.0,1,1,-632,-1284,-17136,-3312,52,256,3
38.831665,-122.817337,0.0,0.1,2,0.0,0.0,5,0.28,0.41,0.28,18.0,5,6,-592,-1404,-17196,-3328,47,264,3
31.33411049,-103.4470644,0.0,0.1,4,0.0,0.0,11,0.891421923,1.700474244,0.1,17.0,11,12,-664,-1304,-17252,-3328,42,259,3
52.0525,-171.7328,0.0,0.1,4,0.0,0.0,12,10.32,2.027,0.115,10.0,12,13,-484,-1336,-17112,-3312,71,262,3
-5.1566,153.4165,0.0,0.1,0,0.0,0.0,12,2.82,1.893,0.063,82.0,12,13,-680,-1324,-17108,-3328,60,231,3
17.9735,-66.9455,0.0,0.1,2,0.0,0.0,9,3.17,1.12,0.072582213,3.0,9,10,-764,-1320,-17144,-3328,49,267,3
37.2503333,-113.5825,0.0,0.1,4,0.0,0.0,13,0.3,1.19,0.059,2.0,13,14,-748,-1432,-17344,-3280,77,259,3
36.9281667,-121.5861667,0.0,0.1,2,0.0,0.0,5,0.23,0.48,0.26,25.0,5,6,-684,-1532,-17328,-3328,71,309,3
33.6046667,-116.8781667,0.0,0.1,4,0.0,0.0,2,0.2,0.39,0.102,11.0,2,2,-700,-1388,-17328,-3328,87,250,3
60.1513,-152.5053,0.0,0.1,4,0.0,0.0,0,0.0,0.3,0.0,0.0,0,0,-604,-1360,-17200,-3312,57,262,3
38.8059998,-122.8143311,0.0,0.1,2,0.0,0.0,5,0.23,0.47,0.13,25.0,5,6,-688,-1256,-17156,-3312,62,243,3
64.4997,-152.4108,0.0,0.1,4,0.0,0.0,0,0.0,0.2,0.0,0.0,0,0,-628,-1404,-17008,-3328,52,262,3
33.4041667,-116.3855,0.0,0.1,4,0.0,0.0,2,0.24,0.99,0.16,16.0,2,2,-628,-1364,-17344,-3328,54,297,3
57.8486,-156.1578,0.0,0.1,4,0.0,0.0,0,0.0,0.3,0.0,0.0,0,0,-620,-1400,-17248,-3344,50,279,3
52.31133333,-174.1441667,0.0,0.1,4,0.0,0.0,1,0.99,2.17,0.142735548,5.0,1,1,-776,-1504,-17212,-3344,88,281,3
61.2749,-147.7097,0.0,0.1,4,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,-664,-1444,-17176,-3296,69,274,3
59.9998,-151.2185,0.0,0.1,4,0.0,0.0,0,0.0,0.2,0.0,0.0,0,0,-500,-1420,-17124,-3296,43,282,3
58.18566667,-155.2701667,0.0,0.1,4,0.0,0.0,1,0.5,0.95,0.258755903,4.0,1,1,-704,-1388,-17112,-3312,50,266,3
35.9731667,-117.7806667,0.0,0.1,4,0.0,0.0,2,0.18,0.34,0.169,13.0,2,2,-660,-1348,-17112,-3328,85,208,3
60.1125,-152.9844,0.0,0.1,4,0.0,0.0,0,0.0,0.3,0.0,0.0,0,0,-740,-1476,-17128,-3328,74,272,3
35.973,-117.7745,0.0,0.1,4,0.0,0.0,2,0.18,0.36,0.282,11.0,2,2,-652,-1332,-17316,-3328,72,275,3
51.5075,-175.9165,0.0,0.1,4,0.0,0.0,0,0.0,0.3,0.0,0.0,0,0,-676,-1440,-17124,-3312,59,266,3
-21.4421,-177.3054,0.0,0.1,0,0.0,0.0,12,17.9,12.104,0.137,15.0,12,13,-604,-1372,-17056,-3344,56,208,3
39.5615,-123.3676667,0.0,0.1,2,0.0,0.0,5,0.34,1.14,0.266,8.0,5,6,-696,-1364,-17120,-3296,50,283,3
46.8415,-121.7645,0.0,0.1,4,0.0,0.0,14,0.3,0.46,0.068374285,2.0,14,15,-640,-1484,-17380,-3296,66,264,3
63.1638,-149.4191,0.0,0.1,4,0.0,0.0,0,0.0,0.2,0.0,0.0,0,0,-732,-1432,-17360,-3296,77,266,3
46.84433333,-121.7645,0.0,0.1,4,0.0,0.0,14,0.25,0.53,0.184889443,7.0,14,15,-692,-1336,-17184,-3344,63,265,3
17.9545,-66.8355,0.0,0.1,2,0.0,0.0,9,0.75,0.51,0.169758622,3.0,9,10,-752,-1380,-17192,-3344,65,265,3
46.84583333,-121.7636667,0.0,0.1,4,0.0,0.0,14,0.25,0.48,0.137060719,5.0,14,15,-592,-1528,-17136,-3328,39,326,3
46.84233333,-121.7636667,0.0,0.1,4,0.0,0.0,14,0.22,0.54,0.235400494,15.0,14,15,-656,-1484,-17120,-3328,45,222,3
60.1075,-139.5392,0.0,0.1,4,0.0,0.0,0,0.0,0.3,0.0,0.0,0,0,-756,-1532,-17276,-3312,67,265,3
32.7101667,-115.5433333,0.0,0.1,4,0.0,0.0,2,0.23,0.47,0.279,21.0,2,2,-612,-1448,-17260,-3312,56,299,3
38.7876663,-122.7683334,0.0,0.1,2,0.0,0.0,5,0.36,0.88,0.14,13.0,5,6,-624,-1256,-17180,-3360,37,304,3
19.18199921,-155.4734955,0.0,0.1,4,0.0,0.0,3,0.43,0.629999995,4.1,5.0,3,4,-636,-1468,-17284,-3360,68,256,3
46.8455,-121.7635,0.0,0.1,4,0.0,0.0,14,0.2,0.56,0.216009629,16.0,14,15,-668,-1312,-17196,-3312,55,259,3
38.5559,-119.4316,0.0,0.1,4,0.0,0.0,7,0.0,4.1,0.16,2.0,7,8,-728,-1476,-17352,-3328,50,283,3
-61.3658,159.082,0.0,0.1,0,0.0,0.0,12,18.41,1.935,0.144,14.0,12,13,-728,-1436,-17320,-3328,62,271,3
58.2524,-155.1438,0.0,0.1,4,0.0,0.0,0,0.0,0.1,0.0,0.0,0,0,-724,-1328,-17236,-3344,65,267,3
53.3596,-167.2641,0.0,0.1,4,0.0,0.0,0,0.0,1.0,0.0,0.0,0,0,-620,-1484,-17072,-3280,56,294,3
62.7863,-148.433,0.0,0.1,4,0.0,0.0,0,0.0,0.4,0.0,0.0,0,0,-616,-1296,-17072,-3296,63,276,3
34.6831667,-116.2831667,0.0,0.1,4,0.0,0.0,2,0.19,0.43,0.121,22.0,2,2,-660,-1420,-17256,-3296,58,258,3
26.0359,128.3524,0.0,0.1,0,0.0,0.0,12,5.07,1.942,0.179,9.0,12,13,-552,-1352,-17192,-3344,69,302,3
36.03383333,-89.8455,0.0,0.1,2,0.0,0.0,6,0.22,0.44,0.160653019,14.0,6,7,-620,-1500,-17136,-3312,71,276,3
58.21033333,-155.1005,0.0,0.1,4,0.0,0.0,1,0.27,0.88,0.262960825,6.0,1,1,-560,-1428,-17360,-3328,92,261,3
8.1481,94.0315,0.0,0.1,0,0.0,0.0,12,13.73,1.958,0.201,7.0,12,13,-544,-1528,-17064,-3328,60,262,3
-52.507,140.3652,0.0,0.1,9,0.0,0.0,12,11.73,1.779,0.093,11.0,12,13,-660,-1384,-17240,-3312,45,270,3
61.5754,-148.0889,0.0,0.1,4,0.0,0.0,0,0.0,0.2,0.0,0.0,0,0,-604,-1488,-17228,-3312,78,278,3
37.523,-118.8296667,0.0,0.1,2,0.0,0.0,5,0.63,0.55,0.213,13.0,5,6,-692,-1328,-17192,-3296,56,289,3
37.6175,-122.4633333,0.0,0.1,2,0.0,0.0,5,0.44,0.55,0.115,8.0,5,6,-708,-1428,-17292,-3296,82,287,3
58.174,-155.3243333,0.0,0.1,4,0.0,0.0,1,0.26,0.45,0.215570982,7.0,1,1,-640,-1444,-17124,-3312,64,271,3
33.4755,-116.4428333,0.0,0.1,4,0.0,0.0,2,0.36,0.84,0.141,17.0,2,2,-576,-1416,-17044,-3328,66,255,3
59.7259,-152.306,0.0,0.1,4,0.0,0.0,0,0.0,0.4,0.0,0.0,0,0,-700,-1504,-17320,-3328,68,284,3
32.7085,-115.54,0.0,0.1,4,0.0,0.0,2,0.28,0.52,0.253,24.0,2,2,-704,-1392,-17200,-3328,71,285,3
63.4706,-151.1352,0.0,0.1,4,0.0,0.0,0,0.0,0.3,0.0,0.0,0,0,-604,-1368,-16976,-3312,52,244,3
33.466,-116.8763333,0.0,0.1,4,0.0,0.0,2,0.22,0.54,0.085,13.0,2,2,-696,-1504,-17296,-3312,85,260,3
62.8532,-143.4576,0.0,0.1,4,0.0,0.0,0,0.0,0.2,0.0,0.0,0,0,-704,-1340,-17248,-3360,59,247,3
61.31966667,-152.1708333,0.0,0.1,4,0.0,0.0,1,0.27,1.13,0.196649155,7.0,1,1,-628,-1388,-17152,-3344,84,253,3
33.7108333,-116.8161667,0.0,0.1,4,0.0,0.0,2,0.43,0.56,0.167,15.0,2,2,-552,-1348,-17252,-3312,53,268,3
59.7745,-152.9825,0.0,0.1,4,0.0,0.0,0,0.0,0.2,0.0,0.0,0,0,-700,-1404,-17196,-3328,50,257,3
52.1496,-167.9465,0.0,0.1,4,0.0,0.0,0,0.0,3.8,0.0,0.0,0,0,-588,-1392,-17176,-3296,56,258,3
36.7235,-121.4058333,0.0,0.1,2,0.0,0.0,5,0.43,0.58,0.292,14.0,5,6,-616,-1492,-17208,-3360,68,259,3
61.1089,-150.072,0.0,0.1,4,0.0,0.0,0,0.0,0.5,0.0,0.0,0,0,-732,-1376,-17344,-3280,49,275,3
37.6478333,-118.9471667,0.0,0.1,2,0.0,0.0,5,0.63,0.8,0.187,14.0,5,6,-596,-1412,-17196,-3344,66,303,3
25.9914,128.5948,0.0,0.1,0,0.0,0.0,12,4.68,1.923,0.24,5.0,12,13,-620,-1256,-17140,-3312,38,248,3
59.2681,-144.962,0.0,0.1,4,0.0,0.0,0,0.0,0.6,0.0,0.0,0,0,-656,-1384,-17216,-3328,65,247,3
25.9983,128.4928,0.0,0.1,0,0.0,0.0,12,5.64,1.881,0.09,37.0,12,13,-708,-1448,-17244,-3296,64,250,3
37.6478333,-118.944,0.0,0.1,2,0.0,0.0,5,0.47,0.38,0.096,14.0,5,6,-508,-1440,-17256,-3296,55,263,3
37.2091,-115.2263,0.0,0.1,4,0.0,0.0,7,0.0,0.0,0.28,6.0,7,8,-616,-1340,-17132,-3312,37,268,3
51.6375,178.6655,0.0,0.1,4,0.0,0.0,12,5.05,5.601,0.091,16.0,12,13,-672,-1388,-17292,-3312,60,296,3
59.3072,-145.0407,0.0,0.1,4,0.0,0.0,0,0.0,0.5,0.0,0.0,0,0,-700,-1416,-17168,-3296,77,274,3
26.0136,128.5728,0.0,0.1,0,0.0,0.0,12,5.55,1.875,0.07,63.0,12,13,-688,-1420,-17240,-3296,71,253,3
36.9316667,-121.5856667,0.0,0.1,2,0.0,0.0,5,0.4,0.36,0.287,11.0,5,6,-524,-1452,-17104,-3328,74,265,3
37.6536667,-118.9416667,0.0,0.1,2,0.0,0.0,5,0.79,0.44,0.176,11.0,5,6,-680,-1388,-17348,-3312,62,300,3
55.5881,-158.9915,0.0,0.1,4,0.0,0.0,0,0.0,0.7,0.0,0.0,0,0,-716,-1436,-17172,-3312,49,269,3
60.6448,-151.0443,0.0,0.1,4,0.0,0.0,0,0.0,0.6,0.0,0.0,0,0,-692,-1372,-17176,-3328,68,269,3
32.7,-115.5405,0.0,0.1,4,0.0,0.0,2,0.65,0.54,0.143,12.0,2,2,-696,-1384,-17144,-3328,69,271,3
61.123,-149.5129,0.0,0.1,4,0.0,0.0,0,0.0,0.6,0.0,0.0,0,0,-568,-1388,-17084,-3280,73,263,3
34.4285,-119.8385,0.0,0.1,4,0.0,0.0,2,0.4,0.47,0.212,12.0,2,2,-648,-1308,-17148,-3312,27,266,3
59.7675,-150.6737,0.0,0.1,4,0.0,0.0,0,0.0,0.5,0.0,0.0,0,0,-728,-1376,-17112,-3328,52,271,3
33.3038333,-116.7928333,0.0,0.1,4,0.0,0.0,2,0.32,0.85,0.144,8.0,2,2,-716,-1420,-17144,-3296,64,243,3
33.3995,-116.3685,0.0,0.1,4,0.0,0.0,2,0.29,1.15,0.164,12.0,2,2,-612,-1364,-17304,-3344,70,247,3
61.2368,-147.6205,0.0,0.1,4,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,-676,-1504,-17180,-3328,52,280,3
51.84583333,-178.0831667,0.0,0.1,4,0.0,0.0,1,0.62,0.41,0.212686341,5.0,1,1,-564,-1556,-17180,-3328,52,275,3
51.2767,-178.1033,0.0,0.1,4,0.0,0.0,0,0.0,1.3,0.0,0.0,0,0,-632,-1428,-17296,-3328,78,280,3
60.04616667,-153.0825,0.0,0.1,4,0.0,0.0,1,0.3,0.99,0.546159677,5.0,1,1,-668,-1360,-17308,-3344,77,243,3
17.93433333,-66.9655,0.0,0.1,2,0.0,0.0,9,0.77,0.25,0.06591494,3.0,9,10,-668,-1472,-17256,-3344,62,256,3
-4.8221,133.8587,0.0,0.1,0,0.0,0.0,12,6.54,1.855,0.14,15.0,12,13,-596,-1412,-17224,-3328,71,265,3
37.4967,-115.3623,0.0,0.1,4,0.0,0.0,7,0.0,0.0,1.12,6.0,7,8,-540,-1432,-17200,-3296,34,248,3
61.1612,-152.2841,0.0,0.1,4,0.0,0.0,0,0.0,0.1,0.0,0.0,0,0,-716,-1352,-17112,-3296,70,225,3
56.968,-155.1323,0.0,0.1,4,0.0,0.0,0,0.0,2.5,0.0,0.0,0,0,-692,-1468,-17184,-3328,58,285,3
61.6665,-151.3949,0.0,0.1,4,0.0,0.0,0,0.0,0.6,0.0,0.0,0,0,-748,-1480,-17240,-3344,75,251,3
38.8315,-122.8141667,0.0,0.1,2,0.0,0.0,5,0.13,0.17,0.204,55.0,5,6,-748,-1396,-17224,-3360,57,284,3
58.3502,-150.6288,0.0,0.1,4,0.0,0.0,0,0.0,1.9,0.0,0.0,0,0,-720,-1420,-17232,-3328,62,281,3
60.2108,-139.7169,0.0,0.1,4,0.0,0.0,0,0.0,0.8,0.0,0.0,0,0,-644,-1364,-17236,-3328,72,273,3
38.1021,36.4431,0.0,0.1,0,0.0,0.0,12,6.16,1.855,0.067,65.0,12,13,-668,-1304,-17056,-3328,44,289,3
51.85166667,-178.0761667,0.0,0.1,4,0.0,0.0,1,0.61,0.41,0.247149009,5.0,1,1,-616,-1336,-17180,-3312,48,237,3
60.392,-152.5292,0.0,0.1,4,0.0,0.0,0,0.0,0.1,0.0,0.0,0,0,-692,-1328,-17264,-3312,60,279,3
33.5035,-116.7715,0.0,0.1,4,0.0,0.0,2,0.15,0.18,0.156,15.0,2,2,-496,-1408,-17080,-3312,72,276,3
60.4167,-150.9788,0.0,0.1,4,0.0,0.0,0,0.0,0.6,0.0,0.0,0,0,-744,-1428,-17176,-3328,92,248,3
62.6567,-148.9918,0.0,0.1,4,0.0,0.0,0,0.0,0.6,0.0,0.0,0,0,-576,-1328,-17160,-3328,75,249,3
38.8366661,-122.7911682,0.0,0.1,2,0.0,0.0,5,0.2,0.42,0.12,24.0,5,6,-656,-1460,-17232,-3312,62,274,3
61.3585,-140.0641,0.0,0.1,4,0.0,0.0,0,0.0,0.2,0.0,0.0,0,0,-616,-1348,-17096,-3296,57,244,3
31.69529548,-104.4195878,0.0,0.1,4,0.0,0.0,11,0.70410609,0.63656554,0.0,6.0,11,12,-672,-1436,-17216,-3296,63,248,3
38.565,-119.537,0.0,0.1,4,0.0,0.0,7,0.0,1.2,0.09,2.0,7,8,-740,-1412,-17088,-3296,46,263,3
61.9727,-148.7863,0.0,0.1,4,0.0,0.0,0,0.0,0.3,0.0,0.0,0,0,-712,-1448,-17232,-3296,67,261,3
18.005,-67.05033333,0.0,0.1,2,0.0,0.0,9,0.42,0.54,0.107906886,4.0,9,10,-616,-1392,-17348,-3312,83,293,3
58.24416667,-155.0766667,0.0,0.1,4,0.0,0.0,1,0.45,0.85,0.170619655,8.0,1,1,-608,-1232,-17128,-3312,78,286,3
60.00033333,-153.1261667,0.0,0.1,4,0.0,0.0,1,0.45,0.96,0.18514305,5.0,1,1,-564,-1456,-17092,-3296,68,294,3
19.39649963,-155.2511597,0.0,0.1,2,0.0,0.0,3,0.18,0.230000004,1.05999994,12.0,3,4,-740,-1348,-17292,-3328,79,271,3
19.38866615,-155.2811737,0.0,0.1,4,0.0,0.0,3,0.43,0.330000013,0.24,6.0,3,4,-580,-1320,-17176,-3328,64,290,3
36.614,-116.2682,0.0,0.1,4,0.0,0.0,7,0.0,1.3,0.84,8.0,7,8,-640,-1368,-17372,-3344,36,254,3
59.8072,-148.1411,0.0,0.1,4,0.0,0.0,0,0.0,0.1,0.0,0.0,0,0,-604,-1516,-17196,-3312,63,261,3
32.694,-115.5381667,0.0,0.1,4,0.0,0.0,2,0.64,0.81,0.277,13.0,2,2,-628,-1432,-17360,-3312,61,254,3
60.1662,-152.6518,0.0,0.1,4,0.0,0.0,0,0.0,0.2,0.0,0.0,0,0,-572,-1384,-17224,-3328,58,281,3
38.8178329,-122.8219986,0.0,0.1,2,0.0,0.0,5,0.22,0.41,0.22,26.0,5,6,-608,-1356,-17256,-3328,50,240,3
51.851,-178.0865,0.0,0.1,4,0.0,0.0,1,0.69,0.63,0.241026378,5.0,1,1,-624,-1296,-16976,-3344,61,221,3
-14.7983,167.4557,0.0,0.1,0,0.0,0.0,12,13.42,7.794,0.139,16.0,12,13,-564,-1352,-17416,-3280,67,282,3
51.8535,-178.0883333,0.0,0.1,4,0.0,0.0,1,0.68,0.56,0.190040327,5.0,1,1,-656,-1396,-17116,-3312,64,290,3
60.6526,-150.0962,0.0,0.1,4,0.0,0.0,0,0.0,0.5,0.0,0.0,0,0,-624,-1492,-17412,-3328,65,268,3
39.2608,-120.3886,0.0,0.1,4,0.0,0.0,7,0.0,7.0,0.17,4.0,7,8,-752,-1316,-17192,-3328,51,275,3
-41.3113,174.5281,0.0,0.1,4,0.0,0.0,12,4.28,2.723,0.069,28.0,12,13,-532,-1424,-17144,-3360,40,293,3
-50.0964,115.5072,0.0,0.1,0,0.0,0.0,12,11.28,1.846,0.122,21.0,12,13,-652,-1536,-16980,-3312,41,298,3
63.3608,-149.3593,0.0,0.1,4,0.0,0.0,0,0.0,0.2,0.0,0.0,0,0,-560,-1324,-17164,-3312,37,272,3
35.657,-117.4908333,0.0,0.1,4,0.0,0.0,2,0.22,0.51,0.108,15.0,2,2,-728,-1320,-17096,-3296,54,241,3
32.7025,-115.5371667,0.0,0.1,4,0.0,0.0,2,0.42,0.84,0.262,12.0,2,2,-700,-1480,-17320,-3328,58,290,3
36.8535,-112.6025,0.0,0.1,4,0.0,0.0,13,1.16,0.88,0.03,2.0,13,14,-736,-1432,-17024,-3328,97,197,3
58.28216667,-154.9705,0.0,0.1,4,0.0,0.0,1,0.27,0.6,0.293338822,7.0,1,1,-708,-1360,-17292,-3312,69,262,3
37.611,-122.4605,0.0,0.1,2,0.0,0.0,5,0.43,0.83,0.243,6.0,5,6,-680,-1380,-17244,-3312,71,286,3
33.511,-116.4558333,0.0,0.1,4,0.0,0.0,2,0.24,0.53,0.19,24.0,2,2,-648,-1504,-17284,-3312,60,267,3
38.8198318,-122.8238297,0.0,0.1,2,0.0,0.0,5,0.45,1.05,0.32,10.0,5,6,-796,-1488,-17320,-3328,78,281,3
32.7045,-115.5393333,0.0,0.1,4,0.0,0.0,2,0.33,0.61,0.183,22.0,2,2,-660,-1460,-17208,-3328,63,286,3
61.6375,-152.04,0.0,0.1,4,0.0,0.0,0,0.0,0.4,0.0,0.0,0,0,-644,-1324,-17112,-3328,78,245,3
53.5057,-165.3338,0.0,0.1,4,0.0,0.0,0,0.0,3.8,0.0,0.0,0,0,-680,-1556,-17264,-3344,91,261,3
65.8849,-174.5099,0.0,0.1,4,0.0,0.0,0,0.0,5.6,0.0,0.0,0,0,-644,-1576,-17304,-3312,72,282,3
-7.1127,129.8109,0.0,0.1,0,0.0,0.0,12,7.81,6.82,0.096,31.0,12,13,-660,-1456,-17272,-3312,60,310,3
